broadcast,id,user,content
4.2,263938,Lis @Liiisx,"Ah one of them's throwin up now, never mind ?? #planetearth2"
4.2,263949,Steph Curtin @TravellingFrodo,"That's so British, to be defeated by a puddle #planetearth2 @BBCEarth @BBCOne"
4.2,263960,H Phull @PowerPhull,Another stunning episode #planetearth2 #bbc1
4.2,263971,Samantha Shepherd @SamShepherd,Imagine being able to lick your own eyeballs #planetearth2
4.2,263996,An4nth1 @geekybutcool,@robthecameraman amazing job on #planetearth2 love the diary part at the end. Shows the true effort you guys put in.
4.2,264007,Martin Allen @martingallen,"#planetearth2 incredible again, particularly the locust sequence. amazing skill in getting the shots, planning the work and editing #superb"
4.2,264018,Sarah Moore @mudpieskitchen,"Beetles climb a sand dune, do a handstand, absorb the mist for a drink of water,tells us not only humans manipulate nature #planetearth2"
4.2,264029,Milo @milomussenden,"Nah nature is too cruel, man trekked all this way for some water, just to get to get done by some pigeon #planetearth2"
4.2,264040,Christopher Jones @c_jones_87,Nice to see what the teams have to go through to get amazing footage. They should all be applauded for what they go through #planetearth2
4.2,264051,Alice @alicevictoria46,Sunday snacks whilst watching #planetearth2 the crisps are cocoa and spice run flavour! instagram.com/p/BNU-c1xgJuo/
4.2,264062,Lucy?? @xxjuicyxlucyxx,Locusts eurgh!! ?? #planetearth2
4.2,264073,Patrick Odling @patrick_odling,These locusts are terrifying #planetearth2
4.2,264084,Chloe Townsend @chloegtownsend,Loving the Harris Hawks on #planetearth2 one of my favourite birds of prey
4.2,264095,Lewis Griffin - DJBB @DJ__BB,Many a desert locusts where harmed during the filming of #planetearth2 due to Monday morning jazz hands
4.2,264106,Craven Maven @Craven_Maven,"I assume all #planetearth2 crew are single: ""Sorry, I can't come to your cousin's wedding, I have to go and herd some locusts"""
4.2,264117,C West @westreports,@robthecameraman superb work on tonight's episode. Thanks! #planetearth2
4.2,264128,A? @alex_kerrigan,This bit of #PlanetEarth2 is basically the same as the Top Gear episode I watched earlier ??
4.2,264139,Richard @hrrmpf,"Phew the trauma of #Planetearth2 is coming to an end,  next the light relief of saving private Ryan."
4.2,264150,Just Keep Swimming @YonderlandLass,#planetearth2 for a moment then I thought they were driving over the locusts
4.2,264173,Natasha Kemball @stagesiren,@BBC Omg pleeeeease do a separate documentary on the making of #planetearth2 This is fascinating! Would love to see how they do it all!
4.2,264184,July_Child @July_Child,I love #planetearth2. Best thing on TV by more mile than there are locusts in this episode.
4.2,264195,Elliot Bull @ElliotBull21,David Attenborough using Fahrenheit in #planetearth2 ?
4.2,264219,Jessica Le Lapin ?? @JessicaRabbit37,@BBCEarth @BBCOne locust-hearding masterclass #planetearth2
4.2,264230,Stacey Farnell @bigstace9,Chasing locusts who are mugging you RIGHT off and then you get the shits....fuck you you gopping little flappy bastards!! #planetearth2
4.2,264241,Richard Hartley @r_s_hartley,"This Diaries bit of #planetearth2 with the jeeps is just like Top Gear in the Clarkson days, but without the casual racism."
4.2,264252,Carling @carling,"These dudes on #PlanetEarth2 are chasing after an army of massive, hungry locusts. We hide in the toilets if a wasp lands on the Hob Nobs."
4.2,264263,Nat ??? #Asylum18 @DragonEmbers,Learning loads tonight. I didn't know that one type of bird of prey hunts in a pack #planetearth2
4.2,264287,thatsmytwin @thatsmytwin,Locust super swarm AND the shits. Ace #planetearth2
4.2,264298,Arianna Chatz @ariannachatz,Love the behind-the-scenes bits in #planetearth2
4.2,264309,thats him!! @whatshisname100,Herding Locusts ! haha #planetearth2 @BBCEarth @BBCOne
4.2,264320,Louise Wooster @LouiseWooster1,Wanted to go to Madagascar but not now ????#locust #PlanetEarth2 #swarms #notherearemillionsofthem
4.2,264345,Will @Willgarner8891,#planetearth2 just went a bit Top Gear. I approve.
4.2,264356,Judith @jude146,#planetearth2 has now turned into a Top Gear Special ??
4.2,264367,Josh Barrie @joshbythesea,Boats on the Road is actually a budget sequel to Snakes on a Plane. #planetearth2
4.2,264378,Anna @annacorbett1,"#PlanetEarth2 epic viewing, but exhausting. Have to keep diving behind a cushion."
4.2,264389,Sana Suri @sanasuri,Watching #planetearth2
4.2,264400,James Wong @Botanygeek,Great to see the vital work of the @UNFAO on #planetearth2. Crucial to saving the world from global food shortage. ??????
4.2,264411,Mark Bonner @1968bonner,"#planetearth2 One of the best, if not the best programmes on TV at the moment, especially in HD. #worththelicencefee"
4.2,264422,Sophie McDearmid @SophieMcD_,#PlanetEarth2 has me more emotionally invested than most romcoms. Total roller coaster of emotions ????????????????????
4.2,264433,Edmund Connolly @Ed_Connolly,Well Golden Moles just became the most adorable things ever didn't they?! #planetearth2
4.2,264444,UCD English Grad Soc @UcdEgs,"Loving #planetearth2, but questioning the ethics of re-directing the natural path of the locusts for a better shot! ??"
4.2,264469,Lucy Latham @Lucy_Latham88,"#planetearth2 is amazing but @Sir_Attenboroug needs to connect more to anthropogenic climate change, bring it home Dave!!"
4.2,264480,Hannah Molyneaux @BirdMolyneaux,'Locust herder with jazz hands' ?? #planetearth2
4.2,264491,Alistair Canlin @alcanlin,"Utterly beguiling, utterly terrifying, utterly utterly amazing! #planetearth2"
4.2,264502,Georgina Shaw @G_is_for,Watching #planetearth2 and the desert looks like a right hassle to live in
4.2,264513,Kate O'Brien @KOB0407,"""What could possibly go wrong"" there's an invite if I've ever heard one #planetearth2"
4.2,264524,Tweeter Alliss @TweeterAlliss,"I strongly suggest those who deny Climate Change should watch #planetearth2. Maybe then, they'll understand how complex the Earth is. Lovely"
4.2,264552,Flo Brown @Flo_Brown_,Camera crew deffo had a heavy night. Hangovers galore uno #planetearth2
4.2,264563,sarah davis @sardav64,@BBCEarth yet again fantastic camera work #planetearth2 @PlanetEarthShow best programme of 2016
4.2,264574,Jacquie van der Veur @jacquievan,The best part of the entire weekend ?? #planetearth2
4.2,264585,martyn notman @NFGmart,That was a fabulous 50 minutes..well done bbc. #planetearth2
4.2,264596,Caroline Scott @CarriemmaScott,"I love watching planet earth but I think I love seeing the lengths the poor crew go to, to get these perfect shots! #planetearth2 #Jazzhands"
4.2,264607,Michael Glenning @MikeyGlenning,Locust-herding jazz hands! #planetearth2
4.2,264618,Gemma @gemmarosemay,Seems a bit of a mission too film some bloody locusts if you ask me? ??#planetearth2
4.2,264629,darynburgin @darynburgin,"Don't be a pussy, we all know he's got the squits!!! #PlanetEarth2"
4.2,264640,Lulu @lulu_foster,Obsessed with David Attenborough's Planet Earth series ?????? #planetearth2
4.2,264693,JJdeo @JJdeo_,"#PlanetEarth2 diaries is great and all, but the only reason I really keep watching is because of the main theme at the end"
4.2,264704,Manori R. @manori_r,Want to be best friends with these adorable locust hunters. #planetearth2
4.2,264727,Shel Bouse @shelbouse,. #planetearth2 I'm crying for the squirrel
4.2,264738,Wild Film Fest @WildFilm_Fest,Wake up and have a look at our website wildfilmfest.co.uk #planetearth2 pic.twitter.com/t6RKRuAkLw
4.2,264762,Vee @VeeAyePea,"Less locust jazz hands, more run around screaming and showering until I scrape off a whole layer of my own skin! ??#PlanetEarth2"
4.2,264773,Ollie Shaw-Mellors @Ollieee392,Must be a big market for insect repellent in Peru #planetearth2
4.2,264784,fred @fredyoudale,Yes!! Top Gear is back on BBC 1!! #PlanetEarth2
4.2,264795,Proud EU citizen @TiltMyHat,Is the non-Attenborough commentary for children? It's a little odd all mixed together. #planetearth2
4.2,264806,Rosh @RoshalPatel,Oh my gosh those trees were so cool looking! #PlanetEarth2
4.2,264817,Callum Montgomery @callummonty,#planetearth2 is unbelievable
4.2,264828,Kerry Harrison @kerrylou94,I bow down to the team who actually films #planetearth2. Wow
4.2,264839,Moses @moseley_hollie,@Sir_Attenboroug production team must dread team meetings...FYI you have the joy of finding &  filming a billion locust ??#planetearth2
4.2,264850,Victoria Jowett @vika_babbles,"Cannot believe everything the crew are putting themselves through, only to put themselves in the middle of a locust swarm! #planetearth2"
4.2,264861,Claire. @_Skipper_,This show gives me so many conflicting emotions ?? I don't want to lions to starve but I want the giraffes to survive ?? #planetearth2
4.2,264872,Media Mummy @media_mummy,Being the jazz hands back! #planetearth2
4.2,264883,Samantha ?? Courtney @samanthac999,Locusts! ?? #planetearth2
4.2,264894,Skelletton @SadbhK,When #planetearth2 becomes a throwback to the horse girl phase
4.2,264905,Pantiles Lady @PantilesLady,I bet he just added locust herding jazz hands to his list of skills on his CV @BBCOne #planetearth2
4.2,264930,OfficialDefiance @DEFIANCEMSC,What a job these cameramen have ???? #planetearth2
4.2,264941,Ros Sweeting @RosSweeting,"Wondrous, amazing #planetearth2 #wouldpaythelicencefeeforthisalone"
4.2,264952,Alistair Chase @Chev1984,#planetearth2 was cool but do you remember last week when a puma ate A FUCKING CROCODILE?!
4.2,264963,Dr Spoons @Not_lizomzimba,"The chameleon is like ""get up early, climb thousands of feet & lick my own condensation? Don't think so!"" ?? #planetearth2"
4.2,264974,Chris Clynes @ChrisClynes,Nature never fails to amaze me. #planetearth2 ??
4.2,264985,Claire Boo-Radley ?? @clbradders,All about the eyeballs in this episode ?? #planetearth2
4.2,264996,a @xelascotford_,'Okay lADIES NOW LETS GET IN FORMATION' #planetearth2 #formation
4.2,265007,Nicole @katdns,I don't know who's in charge of @BBCOne and @BBCEarth 's twitter page on the #PlanetEarth2 front but I love them. It's pure gold ????
4.2,265018,Ken Adams @kenadams777,@BBCEarth Well worth the licence fee. Ditch womens football and invest in these programmes #PlanetEarth2
4.2,265029,Steve N Allen @mrstevenallen,"So, #planetearth2 is nearly done. You ""could"" then listen to my radio show on iPlayer. Here's a link bbc.co.uk/programmes/p02… #handy"
4.2,265053,Ingvild Karlsen @IOKay,This is like a cross between a Michael Palin travel programme and Top Gear. #planetearth2
4.2,265064,Els @ellaaricee,Would love to be part of the camera crew #PlanetEarth2
4.2,265075,Justin Fenech Author @FenechJustin,That #lion #hunting scene was incredible. #planetearth2 life is beautifully cruel
4.2,265086,WildlifeKate @katemacrae,That scorpion & bat slow-motion sequence was mind blowingly incredible!! #planetearth2
4.2,265097,Thomas @tom2murphy,Incredible footage. Mind boggling scenes in glorious HD! #planetearth2
4.2,265108,Kat @BooshKat,Those little locust bastards ?? #planetearth2
4.2,265119,Spursy McSpursFace @edward_bates,Think the Darkling Beetles easily win the Mannequin Challenge.  #planetearth2
4.2,265130,Amy ? @Amy_Star67,the researchers on the diaries of #planetearth2 ?? 'this is my good morning jazz hands' ???????????? they're nerdy about wildlife and I'm jealous
4.2,265141,Victoria @vict_ell,How is the camera work this good?! #planetearth2
4.2,265152,scarred and scared @scarsandscares,Oh Ed #planetearth2
4.2,265163,Adam Murphy @AdamMurph6,Can't get enough of #PlanetEarth2 Animals are incredible
4.2,265174,CHAR @CharlotteMill_,Planet Earth II makes Sunday evenings so much better #planetearth2
4.2,265185,jesjaspers @ashramblings,#planetearth2 hope they do a follow up program on How we made Planet Earth 2
4.2,265196,Jayne Ashley @jazzgonk,"Loving the ""locust-herding jazz hands"" strategy on #planetearth2 !!"
4.2,265207,Aled Gwyn Williams @AledGwynWiliams,#PlanetEarth2 sounds like the back up plan for when we've ruined this one.
4.2,265218,Stephen Limb @steve_limb,Time to catch up with the amazing #PlanetEarth2
4.2,265229,Laura O'Herlihy @Leulah,"I love #planetearth2 diaries, so cool to get an insight into how they get such amazing footage and what a tough job it is"
4.2,265252,kella thompson @KellaThomps,Love Sunday nights. #planetearth2
4.2,265263,pazi zamzam @pazizamzam,The golden mole is so cool #planetearth2
4.2,265274,jenniferz @jenniferz1149,What an amazing job....dodgy jazz hands and questionable dance moves notwithstanding... #planetearth2
4.2,265285,Sean Sutton @scsutton1,"I don't know how, but #planetearth2 just became the best thing on television."
4.2,265296,Stephen Hey @sphey1,I have no more superlatives left for this programme #planetearth2 @BBCOne
4.2,265319,JGarly @j_garly,Incredible desert ?? episode tonight on #planetearth2. ?? Wow!
4.2,265330,Paul Panayi @ppanayi22,#TopGear already did the driving on a wooden barge #planetearth2
4.2,265341,Media Mummy @media_mummy,Pesky disappearing locusts #planetearth2
4.2,265352,3-4-3 ? @ushafiq1993,Locust herding jazz hands... #PlanetEarth2 ????
4.2,265363,Paulie M C @porlie2,#planetearth2 these dancing camera men must be unstoppable in a night club!
4.2,265374,Joseph Burne @Josephburne,Wonders what stunning stuff did not make it into the series #planetearth2
4.2,265385,Clare McAleavy @Macca_,Reckon that's the best episode yet #planetearth2
4.2,265396,Rosh @RoshalPatel,These teams are all so incredible. Well done @BBCEarth ??? #PlanetEarth2
4.2,265407,Joe Gray @Joe_Gray21,Enjoying watching men locust herding should not be the highlight of my weekend #planetearth2
4.2,265418,Claire M @claire_murg,David Hun I'm sorry that's not a mole that is literally a burger bun #PlanetEarth2
4.2,265429,Grainne Blair @GrainneBlair,Who is that man in my leather hat from Kenya? #planetearth2
4.2,265440,Gillian McLennan @MclennanGillian,Locust herding jazz hands ??. ?? #planetearth2
4.2,265451,Honor Green @honorbloomfield,I will never tire of #planetearth2  and the education it brings .. nor the Captivating tones of @Sir_Attenboroug -it's just truly awesome ????
4.2,265462,Katie Butterworth @popsandpeanut,I really want a desert mole ! ??#planetearth2
4.2,265473,Dr Judy Puddifoot @judythevet,"I'd love to read his job description....""Must be able to ballet dance in long grass with locust colleagues"" ?? #PlanetEarth2"
4.2,265496,Frieds @3Woww,That chameleon is ruuuude ??#planetearth2
4.2,265507,Jodie Lee @J0die_Lee,"Listen to these camera men acting like this job is a chore, boohoo for you having to take a panoramic boat trip ???? #PlanetEarth2"
4.2,265518,Emma Williams @BotanyEm,Great to see Madagascar on every episode so far of @BBCOne #planetearth2 @TeamKMCC
4.2,265529,Bianca @Lentewachter,This is like Top Gear ???? #PlanetEarth2
4.2,265540,Cathy Varley @CatieJane,Awww I wanted an update on the lions who'd forgotten how to lion! Did they ever eat?! We'll never know! ??????#PlanetEarth2
4.2,265551,Harriet Bosher @harriet_bosher,Hoping my dad won't adopt 'locust herding jazz hands' into his embarrassing dance routines #planetearth2
4.2,265562,?? @nuclxar,Was lowkey hoping the scorpion would win that one #planetearth2 ??
4.2,265573,Jill @lets_eat_cakes,Every week #planetearth2
4.2,265584,Lindsey Bailey @lindseybailey,How are they Locust herding in such a calm manner?! ????I am shouting & scratching from the sofa!! #planetearth2
4.2,265595,Molly Celia Pegler @MollyCelia,Well Butcher Birds are next level sinister aren't they!? Enough to 'Shrike' the fear of God into you! #PlanetEarth2 #GenusJokes #Puns
4.2,265606,GinaMae BC @GinaMaeBC,This man just keeps me speechless. #SirDavidAttenborough #nature  #PlanetEarth2
4.2,265617,Keven law @Kevenlaw,"@HeleSweeney I agree, especially when they have these guys on ?????? #planetearth2 #Lions #wildlife #wildlifephotography #bigcats"
4.2,265640,David Morgan @thisisdavid,It's not even like they're hunting down a fun animal. #planetearth2
4.2,265664,Fanxxxxtastic-Trada @Fanxxxxtastic,Such a brilliant job so jealous #planetearth2
4.2,265687,Fe @Sir_roozy,#Xfactor is wank. Watch #planetearth2 instead.
4.2,265698,Bryan @mannix_bryan67,Absolute state of locusts #PlanetEarth2
4.2,265709,MissSarah_xx @xx_Sarah__xx,Who'd have thought locusts would be that much of pain in the ass to film ???? #planetearth2 #locusts
4.2,265720,Claire Leach @TheLeachyy,I would love to know how this was filmed a bit more in depth.  Absolutely stunning. #planetearth2
4.2,265731,Dave @Ledscov,So many people watching @TheXFactor over #planetearth2.What a sad world we live in. When I say Honey yeah great one ??????
4.2,265742,Matthew Cobb @matthewcobb,It seems like there's more predation in this episode of #planetearth2 than in the others. Why? Do viewers like predation?
4.2,265753,Eliza Lindsay @Eliza_Lindsay,Amazing once again! Thank you @BBCEarth and all the teams involved #planetearth2
4.2,265764,Carol Cronin @karlachameleon,Certainly a unique selling point on the CV #locustherder #planetearth2
4.2,265775,Kyle Reed @ksreedy,The entire room is captivated. Chasing beatles down sand dunes with drones... now there's a job. #planetearth2
4.2,265800,Camp America @CampAmerica69,"""Locust herding jazz hands"" quality. ???? #planetearth2"
4.2,265825,Suzanne @sham681,It's all gone a bit Top Gear #planetearth2
4.2,265836,thejollycorpse @thejollycorpse,Chameleon gobbling that beetle out of nowhere just scared my wits like ??#planetearth2
4.2,265873,georgia @georgiaell_,the scorpion @ the bat after he stung it and still got eaten #planetearth2
4.2,265884,Toby Robinson @TobyRobinson1,'Locust herding jazz hands'. If that doesn't feature on the next series of #Strictly I'll be disappointed. #PlanetEarth2
4.2,265895,Jo Brooke-Williams @williwams,David Attenborough and Team....you people are beyond amazing bringing all of this to my tellybox ?? #PlanetEarth2
4.2,265906,Jenny Anderson @jennyya,"Animals are so ridiculously entertaining to watch, hoooow are they so clever ?? #planetearth2"
4.2,265917,Lucy?? @xxjuicyxlucyxx,"Another wonderful episode, intense fights but hey that's nature for you, Thank you again Mr Attenborough ?????????????????????????? #planetearth2"
4.2,265928,???? ????? @MingSwift,"Shit! Rewatched Chameleon eat a Beetle, 1 of its legs snapped off into the air!! ???? #PlanetEarth2"
4.2,265939,Ip_Ow @ow_ip,No need for jazz hands now #planetearth2
4.2,265950,Baz @Baz8jones,Never fails to disappoint #planetearth2
4.2,265974,Samantha Logue @SamanthaLoguee,Watching these locusts is making me itchy ????! #planetearth2
4.2,265985,Pauline Marie. @PaulineStandley,"This is my Monday morning, locust herding, jazz hands ?? ?? #planetearth2"
4.2,265996,Sophie @sophhorton,Slightly disappointed #planetearth2 didn't include Antarctica in the desert episode -- we could have had our weekly dose of penguins again!
4.2,266007,Jo @Jo_Harrison1997,David Attenborough is doing a decent job cheering me up though ???? #planetearth2
4.2,266018,Lucy Cohen @LucyMazuma,Bloody glad I don't live in the desert. #planetearth2
4.2,266029,Ben Hollebon @benhollebon,#planetearth2 tonight was potentially the best ever filmed & produced piece of television I have ever watched.
4.2,266052,Jonathan Welsh @JonWelsh,Locusts evolving like Pokemon ffs #planetearth2
4.2,266082,Stoychers @Stoychers,The Giraffe. #PlanetEarth2
4.2,266105,Michael @Themichaelhardy,There's people choosing to watch #XFactor rather than #planetearth2 ??
4.2,266116,Gemma Grimmett @ggrimmettxx,That gecko is beautiful #planetearth2
4.2,266127,James Miller @jbennmiller,Watching #planetearth2 when your tired is bad news. Put me to bed already david
4.2,266138,Matthew Hall @MediaMattMakes,"Oh god, the #PlanetEarth2 film crew just quoted old #TopGear!"
4.2,266188,Shine Bright James @ShineBriteJames,Catching the creation of a waterfall wow #planetearth2
4.2,266211,Ellie Manns @EllieManns,Specialist skills on your CV...locust herding jazz hands ???????? #planetearth2
4.2,266235,Joe @JosephGGlenn,It's like a Top Gear challenge! #planetearth2
4.2,266246,Sian Griffin @toomuchaltitude,#planetearth2 time to quit the day job and roam the world
4.2,266257,Jessica Newman @jessicaelisa_x,"Planet earth is just too much, rollercoaster of emotions!!! #planetearth2"
4.2,266268,Claudia Bauer @Claudibird,"Imagine being able to lick your own eyes, that would be some party trick. #planetearth2"
4.2,266279,Will Harvey @willhollaman,Thousands of hours of work must go into #planetearth2 and I appreciate it so much. True quality.
4.2,266290,Lass @ScotsLass183,"Yet again, the filming/photography is outstanding!! #planetearth2 Bravo! #BBC1"
4.2,266301,James Diamond @JamesDiamond0,Every sequence in #planetearth2 is mind-blowing. Deserves so many awards
4.2,266312,Ashley Halliday @TylerTowers,I would happily pay my licence fee just to see a million locusts. #bbc #planetearth2 #sunday
4.2,266323,unfollow me xxxx @riprems,Nah the close up of the sand in the air was the most beautiful thing I have ever seen. #planetearth2
4.2,266334,el_ho @el_ho,No need for jazz hands! #PlanetEarth2
4.2,266345,Nige @Nigethechap,"""Just killed 8million locusts by driving over them"" #planetearth2"
4.2,266356,ben.j @Benj_e238,#planetearth2 that lizard resembles thirsty men on the bottom of nightclub stairs after the women have climbed to the top for 8 sambuca's..
4.2,266367,Chrissy Cribb @chrissycribb,I love the golden mole! #planetearth2
4.2,266378,Kirsty M. Cameron @kmcameron,"Oh, goodness! Until he pulled that critter under the sand from beneath! #planetearth2"
4.2,266389,Chris Willmott @cjrw,Locust swarms of Biblical proportions (literally) #PlanetEarth2
4.2,266400,Rahul Writes @Rahul_Writes,Locust Jazz Hands is my new music project #planetearth2
4.2,266411,Deborah Stevenson ?? @DebStevo90,Monday morning Locust Jazz Hands. #planetearth2 ??
4.2,266422,Debbie Gibson @debbie_91,The locust scene looks like stuff of nightmares ?? #planetearth2
4.2,266433,Cat ?? @xxCat1989xx,I love him! Locust jazz hands! #planetearth2
4.2,266444,Gemma Surrage @Ravendite4,Like watching Top Gear now #planetearth2
4.2,266455,Helen Hutchings @HelenHobson12,@BBCOne #planetearth2 is just an amazing breathtaking visual assault #bbcattheirbest
4.2,266466,Lucy Jackson @Lucyvjackson,'Locust herding jazz hands' #planetearth2 Absolutely incredible ?? #commitment #loveyourjob @PlanetEarthBBC @BBCOne
4.2,266477,S @philocats,"David Attenborough saying ""jazz hands"" is everything. #planetearth2"
4.2,266488,Sam Stevens @samstev44748854,"I know who will come out of 2016 worst - not Trump, not Farage, not Corbyn, not Mike Pence or David Cameron - but snakes #planetearth2"
4.2,266499,laura meacham @laurameach,Hope the world is ready for 'Jazz Hands' @tobynowlan just an amazing episode @EdCharles5 enjoy the fame ?? #planetearth2
4.2,266510,Jake G @JakeGinnaw97,4 weeks in and I still do not understand why people watch X Factor over #planetearth2 ?? need your heads sorting
4.2,266521,Fish @ARedFishy,Blurp. #planetearth2
4.2,266532,Jacky Mcleod @Thistl3fire,#planetearth2 Conclusion: animals are brilliant.
4.2,266543,James Falconer @Falcy11,It's hard to believe #planetearth2 is real sometimes. Almost looks like incredible CGI.
4.2,266566,Scott B @scottrb,That Locust Whisperer's not much cop is he..!? #lol #planetearth2 @BBC1 #jazzhands
4.2,266577,virg0 @DaisyRaven5,#planetearth2 never fails to disappoint ??
4.2,266588,Stacey @pekeroo,Tonight's burning question: can you herd locusts when it's foggy? I need to know #planetearth2
4.2,266599,Mick Kettle @mick_kettle,Top gear  #planetearth2
4.2,266622,Mary Rhodes @maryrhodestv,New #tv programme idea. #bats v #scorpions as seen on #planetearth2
4.2,266633,Lexie Rogers @lexierogers,Locust Hearding Jazz hands hahaha #planetearth2
4.2,266644,Dan Strong @DanStrong_,"The views, the species, the elements. Wow. #planetearth2 ????"
4.2,266655,Vman @Vmania79,Eye Ball Tickler #planetearth2 #beadyeye
4.2,266666,Spencer Quinn @TheSpencerQuinn,That noise everyone definately made when that beatles leg flew off #planetearth2
4.2,266677,Katie Bruce @KT_BRU,Dat golden mole tho #planetearth2 #sharkofthesand #hamsterwithhairgel
4.2,266688,Jo Carpenter @Lannilou,#planetearth2 the best programme in the ??! Sir David Attenborough for prime minister ??
4.2,266699,Daniel Lyddon @Daniel_Lyddon,"Could've done without the locusts tonight, thanks Dave... #planetearth2"
4.2,266723,Michael Glenning @MikeyGlenning,Boats on the road! This show never fails to amaze me. #planetearth2
4.2,266734,David osborne @ossno1,That bat fighting the scorpion was a decent scrap #planetearth2
4.2,266745,Hannah Lloyd @MsHannahLloyd,I'm loving Toby the researcher's jazz hands on #planetearth2
4.2,266756,Lotty Marie @Lotty_Marie,"#planetearth2 simply amazing television, outstanding."
4.2,266767,Wayne Smith @waynesmith1971,I'm surprised David Attenburro even knows what 'jazz hands' are #planetearth2
4.2,266778,Samson @samsonyon,Working for David Attenborough must be lit #planetearth2
4.2,266789,james mitchell @mitchelljay32,When I grow up I too want to be a locust hurder ?? #planetearth2
4.2,266800,Aoife @aoifedoyle98,"""Locust herdingH jazz hands"" ?? #planetearth2"
4.2,266825,Blair Condie @bcondie92,Some of those scenes were truly spectacular #planetearth2
4.2,266836,Pritha Bardhan @PrithaBardhan,"Yeah, think I may have to get out my locust herding jazz hands for tomorrow Monday morning #planetearth2 #planetearth"
4.2,266847,PATRONS @wearepatrons,The lions on Planet Earth just needed to wait and meet a meerkat and a warthog and eat some slimy yet satisfying bugs... #planetearth2
4.2,266858,Ruth @TheOtterRuthie,Bat v Scorpion is the most metal thing I've seen in a long time #planetearth2
4.2,266882,CR ???????? @_the36chambers,Whenever I see this many locusts I feel like God has had enough of us #planetearth2
4.2,266893,Sue Pendrick @bombuzz,#planetearth2 goodness we wouldn't grow any food if we had locusts here....sooooo lucky
4.2,266904,Ian Conningham @IanConningham,"Typical. Stand there with your arse in the air for ages directing water into your mouth, do a happy roly-poly, then get eaten #planetearth2"
4.2,266915,Hannah @Iamhannahhhh,What did you do today ? Well I herded some locusts #PlanetEarth2
4.2,266926,Kai Tsang @KaiiTsang,imagine driving through a swarm of locusts on the road #planetearth2
4.2,266937,Jaquline Anne @Kennej_,The cinematography of #planetearth2 is ridiculous. The skills these researchers & cameramen have is second to none & I just wish it was me!??
4.2,266948,LOTP @dropoutgorgeous,We all have that one friend who can't handle their drink… #PlanetEarth2 pic.twitter.com/YC7jFSEFh1
4.2,266959,Elin Yapp | livelyel @elinyapp,Locust herding is not my thing ?? #PlanetEarth2
4.2,266970,Ant Weeks @weetbix20,"Sod naming a research boat after David Attenborough, we should've renamed the Earth after him. What a bloke. #planetearth2"
4.2,266981,Mari @Mari_kela_s,You wouldn't see me out of the car in thaat many grasshoppers. Add bloody screams to that. No. No. No. #PlanetEarth2
4.2,266992,Audrey Johnston @Audrey_Johnston,Another wonderful nights viewing #PlanetEarth2 forever grateful David Attenborough ?
4.2,267003,Tom Clayton @TomClayton3,Love the barely concealed contempt with which Attenborough says 'jazz hands' #planetearth2
4.2,267014,Tom McKenzie @tommckenzie_,#planetearth2 is a very stark reminder of the urgent need to address climate change
4.2,267025,Amanda Jayne Frith @amandafrith,The awkward moment when you're trying to herd locusts and you come across a wasps nest #PlanetEarth2
4.2,267036,Kerri Brown @KerriMBrown,"Apparently ""jazz hands"" are required when herding locusts #planetearth2 tips."
4.2,267047,Emma Worthington @emma_mp,Please can we have a whole hour of #planetearth2 and an hour on the making of?
4.2,267058,DDD @heavenrise,Deserts has been the best episode so far. The BBC crew are clearly powered by magic and dreams. #planetearth2
4.2,267081,Gursh Singh (???? ?) @gsinghbains,Are the #xfactor crowd still moaning? Let's have a quick look.... Yep! No change there then #planetearth2 FTW
4.2,267092,Carlie P @Lilphillip,Did they just mow down all those locusts ?? #planetearth2
4.2,267103,Bryony Holleran @BryonyHolleran,I want a Golden Mole. Also it sounds kinda dodgy #GoldenMole #PlanetEarth2
4.2,267114,Dani B @Daniskaterchic,"The locusts are incredible, they almost look CGI'd in lol. Amazing footage! #planetearth2"
4.2,267125,Katie Harrison @harrisonkt_,'No need for jazz hands now' is not a sentence I expected to hear from the mighty Attenborough #planetearth2
4.2,267136,Craig @craigwill1982,"I've just heard David Attenborough say ""jazz hands"". My life is complete. #PlanetEarth2"
4.2,267175,Andrew Bennett @Andrew8ennett,Best thing about Sundays #planetearth2
4.2,267186,Kanrel @KanrelOfficial,BBCEarth:We all have that one friend who can't handle their drink… #PlanetEarth2 pic.twitter.com/v6wTFdDs5n
4.2,267211,Ayrshire B&B @BalkissockLodge,Ginger is enjoying watch #planetearth2 again this week.
4.2,267222,Heather McDonough @Hevphoto,Pickle watching the locusts on #Planetearth2  #cat #locusts  #tv @ Dalston instagram.com/p/BNU-KnqB7ze/
4.2,267233,Ishanie M @Ishaniem,Locust Whisperers performing The Locust Dance #PlanetEarth2
4.2,267257,JamesRoy @JamesRoy,BBCEarth: We all have that one friend who can't handle their drink… #PlanetEarth2 pic.twitter.com/amm8KepTSU
4.2,267268,Emma Boon @emmaboon,"Watching @tobynowlan doing ""locust herding jazz hands"" was the weirdest and funniest part of #planetearth2 tonight"
4.2,267294,Rav @RavReehal,#SwarmChasing?!? Errrr no thanks ?? #planetearth2
4.2,267305,??R?C???L?? @RachaelHatchett,Adoring the Monday morning locust herding jazz hands ???????????#planetearth2
4.2,267316,Tamara Smith Jones @tamarajoness,A plague of locusts is up there on the most horrible things I've ever seen ?? #PlanetEarth2
4.2,267327,Lis @Liiisx,Aw looks like they have so much fun filming #planetearth2.. wish i was part of their lil crews!
